5303311	2021년 제1회 서대문구 보상협의회 개최 결과, 부당이득금 소송판결에 따라 무엇이 결정됐어
5627224	돌리네는 하천의 침식작용으로 인해 생긴 절벽으로 어떤 지형의 일종이지
5600204	이달의 과학기술자상은 1997년 4월에 폐지되었어
5567462	어떻게 폴리올레핀 분리막을 대체할 새로운 분리막을 만들었지
5567408	무엇이 양극과 음극 사이에서 움직여 충전과 방전을 할 수 있게 하는 중요한 역할을 할까
5738943	고압연구센터는 중국 및 미국과 연구협력을 하고 있어
5548317	한국과 미국은 무엇을 이용해 사이버보안기술 공동 개발을 추진하니
5604396	무엇을 통해 제기된 공정거래 이슈가 2015년 디지털콘텐츠 공정거래 컨퍼런스에서 다뤄질 계획이니
5525156	백신은 감염증을 어떤 방법으로 막아주니
5570954	해외 판로 개척을 지원하기 위해 KCON, MAMA가 열릴 때 어떻게 할 계획일까
5494327	임혜숙 장관은 실험실 창업에 성공한 청년 창업기업인 어디를 방문했어
5350442	황열 유행지역으로 여행이 계획된 사람들은 예방 접종을 출국 며칠 전까지 맞아야 돼
5514421	2017년 하반기에 유료방송 가입자 수가 상반기 대비 91만 명 증가했어
5662072	2017년까지 쓰레기, 가축분뇨 걱정 없는 깨끗한 농어촌을 위해 몇 개소의 가축분뇨 공공처리시설을 확보할까
5629723	어떤 기능성을 갖고 있으면 일반식품도 영양성분의 기능 및 함량을 표시·광고를 할 수 있니
5661049	4대강 보 개방 1년 후 세종보 상류에서 어떤 동물이 처음 관찰되었어
5454597	마스크를 지급하는 취약계층은 몇 명이야
5590082	어떤 기관이 공영 홈쇼핑 중심의 통합 유통 플랫폼과 연계하여 판로개척을 도와줄까
5714326	환경개선부담금을 1월에 일시납부할 경우 연 부과금액의 5퍼센트를 감면해 주고 있어
5496885	대전에서 출범식을 한 소상공인시장진흥공단의 초대 이사장은 누구야
5389613	2012년 국가 병원체 자원은행 연보에서 국가에서 관리하는 무엇의 수가 1만주를 초과했다고 보고됐어
5611512	무엇을 소유하면 조정대상지역 내 청약 과열지역인 남양주 다산지금지구은 대출을 못 할 수도 있지
5595726	북한과의 물적 교류가 편리한 곳으로 김포공항과 선박터미널 등 항공, 선박의 운송 인프라가 구비된 곳은 어디지
5750431	환경부장관은 서울 중구 및 종로구의 환경미화원을 찾아 어떻게 노고에 감사표현을 하지
5547595	가정에서 배출하는 쓰레기의 폐기물처분부담금은 각 해당 구청에서 부담하지
5760299	산업부는 어떤 방식으로 핵심기술을 축적하고 기업에 확산 시키려는 거지
5397789	수소차를 활용한 택시.자동차 공유 시범사업에서 울산시의 수소 택시는 어떻게 운행하니
5621395	국립공원내 탐방로 중 산불발생 위험이 높아 전면 출입이 통제된 탐방로는 몇 개야
5568660	41억8천만 달러 흑자를 내 10월 ICT 무역수지 61억4천만 달러 흑자를 경신한 품목은 뭐야
5566316	주민의사에 반하여 비선호시설을 설치하도록 되어있을까
5713648	상록수로 꽃은 봄에 피며 잎은 긴 타원형 또는 타원상 피침형으로 마주나는 나무는 무엇이지
5664006	어떤 방식을 통해 한려해상국립공원사무소장이 희귀 조류 번식을 파악한 이후 서식지를 보호하고자 했니
5340043	동절기 지방자치단체와 지방공기업의 에너지 절약 추진사항 중 난방온도 제한은 평균 몇 도 이하니
5368918	어떻게 청년마을 사업이 주민들과 청년들 모두에게 호응을 받을 수 있었을까
5400797	제1차 한중 자유무역협정 서비스 투자 후속협상이 개최되는 도시가 어디지
5550825	신산업 분야 공공소프트웨어 대기업 참여와 관련 신청서 검토 및 결과 통보의 기간은 며칠 이내지
5591646	에릭슨 교수는 파충류의 생명표를 몇 년 동안 연구해 공룡이 조류라는 것을 입증했어
5609871	일차의료 중심 만성질환관리 모델을 발표한 사람은 누구야
5289289	도시교통실 청렴의식 제고를 위해 전 직원이 청렴서약서를 연 1회 작성해서 제출하기로 했니
5326736	심뇌혈관질환을 예방하고 관리하기위해 자신의 혈압 혈당 콜레스테롤의 수치를 알고 관리하자는 것이 뭐니
5493073	경기도는 몇 년도부터 생활문화센터 컨설팅 지원 사업을 시작했을까
5656396	하수도법 시행규칙이 개정되기 이전에 어떤 기관에서 개인하수처리시설에 대한 성능검사 업무를 맡았어
5577982	2019년 글로벌 클라우드 기업 관련 연구개발 투자 금액은 140억 원이지
5714132	소규모 환경영향평가 대상사업에서 송전선로의 건설사업은 어떤 방법으로 판단하지
5593033	열병합 방식에서 전기와 온열에 냉방까지 공급 가능한 차세대 분산발전 기술은 뭐야
5295144	환자 치료식 산정을 위해 전문 조리사를 몇 명 채용할까
5562350	국제전화를 걸 때 무슨 번호를 국제전화 서비스번호 다음에 순서대로 눌러야 할까
5399524	누가 한국과 중국의 자유무역협정 주요 업종 간담회를 주재했어
5324802	지원받지 못하는 비수급 빈곤층에 대한 지원을 늘리기 위해 무엇을 철폐했지
5642306	EU가 시청각미디어서비스지침 개정안을 가결한 날짜는 언제일까
5422379	2013 LED산업포럼은 어떻게 포럼운영을 총괄하니
5563526	무엇을 보급하여 저탄소 안심사회를 구현하려는 정책 수단을 진행하지
5611906	대전 어디에서 국가연구개발 우수성과 특별전이 개최돼
5604224	어떻게 지원을 확장해서 한국형 발사체 액체엔진 개발 및 시험설비를 마련할 예정이지
5521836	전세계는 어떤 본질적인 까닭으로 온실가스 줄이는 노력을 해야 하니
5454880	북부권역공원 환경개선을 위해 계양공원 사업소는 어떻게 사업을 실시할 예정이지
5598472	제6회 바이오 특위에서 관계 부처와 의견을 나눈 규제 이슈는 뭐야
5712048	어디에서 2019년 내로 교육훈련장 건립과 청사 신축 및 이전 사업을 완료할 계획이지
5633617	2016년에 지리산 국립공원에 분포하고 있는 거목에 대한 전수조사를 처음 실시했어
5513857	주식회사 홍당무는 매직어드벤처 스쿠터백 제품 소개 및 라이선싱 관련 상담을 어떻게 진행했어
5351991	행정자치부는 중앙정부 부처와 지자체 기관의 영상회의실 연결 작업이 완료되었다고 발표했니
5454282	기존 1시간 40분 걸린 시간을 35분으로 줄이려고 강화와 주문도를 연결하는 여객 노선을 몇 개로 확장했어
5710396	개봉 이후 며칠 만에 어벤져스 엔드 게임이 천만 관객을 기록했어
5552659	제4차 과학기술기본계획에서 과기정통부가 과학기술의 빠른 변화속도에 어떻게 대응한다고 했니
5451233	2014 대한민국 판로지원 종합대전은 중소기업 제품의 판매를 촉진하기 위해 열릴까
5291051	경제적 어려움으로 주거 환경이 상대적으로 열약하고 환경성 질병에 취약한 취약 계층을 위한 서비스가 뭐야
5552286	일본의 수출제한 대책을 국가기관은 무엇의 기회로 삼았을까
5326113	서울신문사는 어디에서 지방세외수입 우수사례 발표대회를 개최했니
5651583	민간부문의 친환경소비실천기반 마련 및 녹색제품 구매 활성화를 위하여 설치된 것은 뭐야
5604002	어디에서 음식문화개선 및 종량제 시행에 관한 광고를 사람들이 제일 많이 볼 수 있어
5718959	제12회 수질오염총량관리 워크숍에서 2016년부터 도입될 3단계 총량제 추진방안을 논의할까
5336914	IP5 특허청과 산업계의 연석회의는 몇 년도에 개최되었지
5546597	2017 환경산업 육성정책의 수도권 설명회에서 환경기업은 부스를 통해 무엇을 상담 받을 수 있을까
5369353	2016년 통계에 따르면 특허분야 선진 5개청 특허출원중 복수 국가에 출원의 수는 매년 몇 퍼센트 늘고 있지
5600519	한국의 어느 기업이 환경 친화적 제품에 에코디자인을 적용했지
5801665	지엠대우에서 출시한 전기자동차는 1회 충전 시 몇 킬로미터 주행할 수 있어
5596806	어떤 까닭으로 과기정통부와 교육부가 SW분야 마이스터고를 정하고 지지하고 도움을 주고자 하니
5329810	어디에 안전행정부의 정부조직관리 인식조사를 의뢰해 시행했니
5562694	몇 년간 원자력기초연구지원사업이 추진될 예정이지
5739522	어떤 방법으로 세종 5-1 생활권의 7대 혁신 서비스 중 에너지와 환경 부문에서 에너지 독립을 시도하게 되니
5313451	코로나 방역 점검체계에 따라 위험도가 높은 취약시설인 경우 실시 예정인 검사는 뭐야
5576563	청년 TLO 육성사업 기본계획을 수립하고 2018년도 사업계획을 공고한 부처는 어디야
5452039	시험인증 부정행위 신고조사센터가 어떻게 해서 시험인증 산업의 신뢰성이 높아지니
5424656	해수담수화 설비제작을 건설한 한국을 대표하는 플랜트 전문기업은 어디지
5608602	행정안전부가 중앙행정기관들의 대국민서비스의 질을 높이기 위해 뽑은 세부과제들의 개수는 얼마야
5623959	2000년 상반기의 골프장 농약 총사용량은 총 얼마지
5566609	2015년 중소기업 사업영역의 SW 구축 사업 예산은 전년대비 몇 퍼센트 감소했어
5645893	환경부는 몇 단계에 걸쳐 충전기 공동이용 체계를 구축할 예정이니
5396990	한-아세안 지능형교통시스템 협력워크숍 둘째 날에는 한국의 선진 기술을 회원국들이 어떻게 직접 체험하게 되니
5594715	글로벌 컨퍼런스인 모바일 360의 주최사는 어디지
5397763	2021년 수소 경제 전담기관 사업 계획에 의하면 액화수소 생산에 맞추어 무엇을 상세하게 마련할 계획이지
5351416	국민권익위원회와 손을 잡고 민원서비스 컨설팅을 최초로 진행하는 곳은 어디야
5658368	대구청은 어떤 방법으로 환경성 평가제도의 고객만족도를 제고했니
5425594	신재생에너지 기술개발 성과를 활용하는 공공기관에게 어떤 항목을 우대해줄까
5479792	건강에 대한 의미를 단일한 방식으로 규정할 수 있을까
5743016	미국은 5G 혁신센터 설립을 추진하고 EU METIS 프로젝트를 2012년 11월에 발족했어
5556863	그린플러스는 1차 산업의 어떤 전환을 통해 성장하는 기업이니
5713080	몇 명으로 새마을금고 공명선거감시단을 조직하니
5345724	종합 모니터링 시스템으로 몇 개의 종목을 감시할 수 있어
5711166	몇 월부터 희귀, 멸종위기 동물인 무산쇠족제비의 짝짓기가 시작될까
5405119	2019년 8월 정보통신기술의 중국 수출 비중은 몇 퍼센트를 기록했니
5555379	신산업 시도가 용이하도록 허용하기 위해 도입하는 건 뭐야
5661730	대한민국의 외래종 귀화식물이 몇 종이라고 환경시책평가연구원의 연구보고서를 통해 알려져 있지
5498651	2015년 10월에 만들어져 국민과 국회의 소통을 강화하고 있는 국회 온라인 미디어가 뭐야
5743129	친환경 안심 어린이놀이터 공모전에 선정된 우수사례는 어떻게 활용될 예정이지
5480052	전체 불소계 실리콘 중 2014년부터 2015년도에 60퍼센트의 출시 용도가 뭐야
5747192	어떤 방법으로 국제개미연구전시박람회가 열렸지
5657226	누가 기후변화 영향의 적절한 대응을 위해 사회 모든 부분의 적극적 참여가 중요하다고 강조했지
5334547	한국 정부는 DMZ 내 평화안보체험길 3개 구간 중 고성구간의 참가자 신청 접수를 어떻게 받을 예정이야
5526305	이진규 1차관이 과학기술인에게 응원을 전하도록 도움을 부탁드리는 말을 무슨 제도에 관한 간담회에서 했니
5636507	조류피해 최소화를 위해 주요 상수원수 호소에 운영중인 조류예보제는 누가 발령해
5500086	통신망 효율을 높이고 통신시장의 공정경쟁 환경을 만드는 중요 정책수단은 뭐니
5695361	정부의 저탄소 녹색성장정책을 실현하고 탄소배출권거래제에 대비하기 위해 바이오순환림을 조성하는 부서가 어디야
5611887	환경부가 어디에서 사회취약계층 어르신 활동공간 환경성질환 예방사업을 위한 업무협약을 체결하니
5613010	단독정화조 및 오수처리시설의 내부칸막이는 적어도 얼마 이상의 두께로 만들지
5444486	서비스 시장을 한국은 몇 퍼센트 공개했을까
5432919	청년들이 취업, 관광 등을 병행하며 현지 언어 및 문화를 접하는 제도는 뭐라고 하지
5548164	삼성전자의 DDR5 SDRAM가 2021 ImpaCT-ech 대상 시상식에서 어떻게 대통령상을 받게 됐니
5664803	자연성을 회복한 강의 혜택이 미래세대에도 이어질 수 있도록 힘쓰겠다고 한 사람은 누구야
5690130	미래부는 창조적 아이디어의 사업화 지원 체계를 어떻게 만들 계획일까
5389957	손을 통한 감염병 예방을 위해 지켜야 할 감염 안전 개인위생 수칙 중 하나인 것은 뭐니
5566956	TV광고의 무엇이 스마트광고보다 단가가 낮니
